datetime,Ten_Meter_Uwind_vector_meterPerSecond,Ten_Meter_Vwind_vector_meterPerSecond,Surface_Level_Barometric_Pressure_pascal,Air_Temperature_celsius,Relative_Humidity_percent,Cloud_Cover_decimalFraction,Shortwave_Radiation_Downwelling_wattPerMeterSquared,Precipitation_millimeterPerHour
2013-06-06 01:00:00,-1.07,0.94,102340,5.6,95.7,0.844,0.255,2.1
2013-06-06 02:00:00,0.16,0.3,102290,4.74,98.7,0.875,0.521,1.05
2013-06-06 03:00:00,0.04,0.09,102320,4.63,99.1,0.906,12.73,0
2013-06-06 04:00:00,-0.04,0.22,102330,4.88,99.3,0.938,37.698,0
2013-06-06 05:00:00,0.4,-0.2,102310,5.29,97.6,0.969,57.228,0
2013-06-06 06:00:00,-0.3,0.05,102310,6.17,92.6,1,175.513,0
2013-06-06 07:00:00,-1.5,1.05,102310,6.7,91.4,0.958,219.726,0
2013-06-06 08:00:00,-2.02,0.94,102280,7.02,90.3,0.917,290.955,0
2013-06-06 09:00:00,-2.49,1.36,102280,7.95,77.66,0.875,589.847,0.1
2013-06-06 10:00:00,-1.89,0.62,102260,8.89,70.88,0.833,419.357,0
2013-06-06 11:00:00,-1.11,0.13,102200,9.56,69.87,0.792,386.019,0.1
2013-06-06 12:00:00,-2.03,1.04,102190,10.29,65.79,0.75,562.843,0
2013-06-06 13:00:00,-2.31,1.52,102220,11.08,63.26,0.708,615.417,0
2013-06-06 14:00:00,-2.02,-0.35,102160,11.5,64.31,0.667,387.955,0
2013-06-06 15:00:00,-1.1,-0.65,102190,12.18,60.49,0.625,411.195,0
2013-06-06 16:00:00,0.21,-0.9,102150,12.26,65.62,0.542,393.141,0
2013-06-06 17:00:00,0.39,-1.25,102110,12.39,61.85,0.458,191.307,0
2013-06-06 18:00:00,-1.55,1.85,102090,11.7,67.54,0.375,186.526,0
2013-06-06 19:00:00,-1.67,2.44,102170,11.33,71.3,0.385,97.718,0.2
2013-06-06 20:00:00,-0.39,0.47,102210,10.74,73.91,0.396,18.705,0
2013-06-06 21:00:00,-0.27,0.93,102280,7.88,88.4,0.406,5.608,0
2013-06-06 22:00:00,-0.19,0.94,102350,5.76,95.1,0.417,0.644,0
2013-06-06 23:00:00,-0.21,0.87,102420,4.78,98.3,0.427,0.255,0
2013-06-07 00:00:00,-0.22,1.02,102450,4.38,100,0.438,0.255,0
2013-06-07 01:00:00,-0.14,0.64,102510,4.03,100,0.448,0.255,0
2013-06-07 02:00:00,-0.02,0.44,102500,3.7,99.4,0.458,1.542,0
2013-06-07 03:00:00,-0.13,0.69,102490,3.59,98.7,0.469,14.598,0
2013-06-07 04:00:00,0.05,0.34,102480,4.26,95.8,0.479,44.739,0
2013-06-07 05:00:00,0.26,0.29,102460,6.14,82.1,0.49,70.35,0
2013-06-07 06:00:00,0.63,-0.19,102350,7.99,73.19,0.5,250.254,0
2013-06-07 07:00:00,0.67,-0.39,102280,9.62,65.93,0.542,369.767,0.1
2013-06-07 08:00:00,0.52,-0.65,102180,10.58,61.5,0.583,478.154,0.1
2013-06-07 09:00:00,-0.28,-1.03,102100,12.23,52.96,0.625,629.139,0
2013-06-07 10:00:00,0.55,-0.94,102030,12.99,47.9,0.667,568.196,0
2013-06-07 11:00:00,0.51,-1.12,101970,13.79,45.48,0.708,739.794,0
2013-06-07 12:00:00,1,-0.65,101910,14.39,44.09,0.75,717.476,0
2013-06-07 13:00:00,-0.48,-1.28,101870,15.11,41.37,0.542,794.087,0
2013-06-07 14:00:00,-0.74,-1.08,101800,15.67,38.55,0.333,706.597,0
2013-06-07 15:00:00,0.12,-1.07,101750,16.08,36.57,0.125,499.364,0
2013-06-07 16:00:00,0.14,-1.2,101790,16.76,34.24,0.125,475.43,0
2013-06-07 17:00:00,1.1,-0.61,101770,16.69,34.62,0.125,369.748,0
2013-06-07 18:00:00,1.02,-0.56,101790,15.55,37.18,0.125,247.599,0
2013-06-07 19:00:00,1.14,-0.34,101840,13.9,42.3,0.135,82.92,0.1
2013-06-07 20:00:00,0.89,-0.41,101870,11.96,51.1,0.146,19.209,0
2013-06-07 21:00:00,0.79,-0.16,101870,9.86,60.29,0.156,6.069,0
2013-06-07 22:00:00,1.2,-0.31,101890,9.2,58.44,0.167,0.713,0
2013-06-07 23:00:00,0.87,0.09,101900,8.42,61.58,0.177,0.255,0
2013-06-08 00:00:00,0.5,-0.21,101900,7.99,65.28,0.188,0.255,0
2013-06-08 01:00:00,-0.17,-0.56,101900,7.22,71.61,0.198,0.255,0
2013-06-08 02:00:00,-0.36,-0.45,101890,6.3,77.44,0.208,1.501,0
2013-06-08 03:00:00,-0.37,-0.07,101880,6.4,78.06,0.219,8.847,0
2013-06-08 04:00:00,-0.36,0.03,101860,6.71,76.62,0.229,19.419,0
2013-06-08 05:00:00,0.13,-0.43,101820,8.58,67.52,0.24,67.519,0
2013-06-08 06:00:00,0.15,-0.64,101750,10.02,61.8,0.25,254.015,0.1
2013-06-08 07:00:00,0.2,-0.94,101700,11.2,57.03,0.312,452.943,0
2013-06-08 08:00:00,-0.46,-1.26,101620,11.77,55.02,0.375,387.558,0
2013-06-08 09:00:00,-0.49,-1.26,101520,12.77,51.41,0.438,510.482,0
2013-06-08 10:00:00,0.41,-1.09,101460,14.07,47.05,0.5,684.289,0
2013-06-08 11:00:00,0.61,-1.13,101400,14.27,47.61,0.562,484.002,0
2013-06-08 12:00:00,0.75,-0.6,101340,14.5,46.55,0.625,426.39,0
2013-06-08 13:00:00,0.3,-0.72,101290,14.63,44.84,0.583,246.559,0
2013-06-08 14:00:00,0.85,0,101260,15,43.38,0.542,249.465,0
2013-06-08 15:00:00,1,-0.2,101270,15.39,39.77,0.5,236.996,0
2013-06-08 16:00:00,1.24,-0.49,101190,15.42,39.34,0.583,286.297,0
2013-06-08 17:00:00,0.56,-1.16,101200,16.22,36.74,0.667,373.178,0
2013-06-08 18:00:00,0.5,-0.37,101220,15.02,40.71,0.75,157.461,0.1
2013-06-08 19:00:00,0.83,-0.4,101230,13.82,44.22,0.688,51.607,0
2013-06-08 20:00:00,0.79,0.1,101290,13.04,49.29,0.625,45.411,0
2013-06-08 21:00:00,0.54,0.41,101350,11.52,58.11,0.562,4.533,0
2013-06-08 22:00:00,0.4,0.28,101370,10.42,60.83,0.5,0.654,0
2013-06-08 23:00:00,0.81,0.22,101410,10.29,61.63,0.438,0.255,0
2013-06-09 00:00:00,0.46,-0.04,101450,9.4,66.42,0.375,0.255,0
2013-06-09 01:00:00,-0.12,0.54,101470,7.46,77.87,0.312,0.255,0
2013-06-09 02:00:00,-0.08,0.39,101480,6.85,79.13,0.25,1.104,0
2013-06-09 03:00:00,-0.09,0.55,101500,5.56,85.3,0.188,20.435,0
2013-06-09 04:00:00,-0.11,0.56,101470,5.31,85.7,0.125,32.884,0
2013-06-09 05:00:00,0.1,0.31,101480,6.81,78.12,0.062,83.512,0
2013-06-09 06:00:00,0.47,-0.06,101410,8.43,67.33,0,185.338,0.1
2013-06-09 07:00:00,0.46,-0.48,101320,10.33,58.57,0.083,378.351,0
2013-06-09 08:00:00,-0.93,-0.35,101250,11.48,52.75,0.167,478.538,0
2013-06-09 09:00:00,-0.57,-0.79,101190,12.07,47.92,0.25,414.319,0
2013-06-09 10:00:00,0.02,-1.14,101150,12.68,47.06,0.333,456.584,0
2013-06-09 11:00:00,1.4,-0.14,101140,13.41,45.32,0.417,383.25,0
2013-06-09 12:00:00,0.09,-0.91,101070,13.27,47.31,0.5,339.912,0
2013-06-09 13:00:00,1.61,-0.08,100990,14.85,41.68,0.5,683.341,0
2013-06-09 14:00:00,1.06,-0.6,100940,14.91,41.77,0.5,360.417,0
2013-06-09 15:00:00,1.26,-0.73,100940,15.51,37.83,0.5,489.303,0
2013-06-09 16:00:00,2.05,0.26,100900,16.31,36.96,0.375,465.154,0
2013-06-09 17:00:00,1.58,0.17,100940,14.98,42.51,0.25,241.837,0
2013-06-09 18:00:00,1.53,0.73,101010,13.04,56.61,0.125,189.193,0
2013-06-09 19:00:00,1.6,0.4,101110,12.8,55.74,0.125,108.571,0.1
2013-06-09 20:00:00,2.13,0.38,101190,11.8,55.66,0.125,21.536,0
2013-06-09 21:00:00,1.46,0.34,101310,10.93,57.75,0.125,6.85,0
2013-06-09 22:00:00,1.28,-0.05,101400,10.24,60.93,0.125,0.686,0
2013-06-09 23:00:00,0.98,-0.18,101450,9.41,65.82,0.125,0.255,0
2013-06-10 00:00:00,-0.09,-0.42,101490,7.83,74.33,0.125,0.255,0
2013-06-10 01:00:00,-0.02,0.58,101530,5.04,87.5,0.125,0.256,0
2013-06-10 02:00:00,-0.22,0.74,101560,4.61,91.4,0.125,1.851,0
2013-06-10 03:00:00,0.43,0.15,101570,5.18,86.5,0.125,10.355,0
2013-06-10 04:00:00,0.52,-0.18,101550,6.59,77.6,0.125,22.315,0
2013-06-10 05:00:00,0.61,-0.12,101520,9.18,64.96,0.125,86.151,0
2013-06-10 06:00:00,0.83,-0.44,101470,10.53,58.59,0.125,275.555,0.1
2013-06-10 07:00:00,1.76,0.07,101390,11.27,55.48,0.208,399.865,0
2013-06-10 08:00:00,1.27,0.02,101280,11.56,55.6,0.292,442.865,0.1
2013-06-10 09:00:00,1.24,0.33,101160,12.88,51.67,0.375,630.141,0
2013-06-10 10:00:00,1.39,0.42,101090,13.74,48.56,0.458,679.441,0
2013-06-10 11:00:00,1.11,-0.1,101030,14.45,45.26,0.542,526.256,0
2013-06-10 12:00:00,-1.47,-0.44,100970,14.44,46.36,0.625,374.04,0
2013-06-10 13:00:00,-1.1,0.74,100900,14.89,44.29,0.708,630.831,0
2013-06-10 14:00:00,0.07,1.53,100850,15.97,42.04,0.792,377.174,0
2013-06-10 15:00:00,-1.41,1.26,100800,15.56,45.22,0.875,258.175,0
2013-06-10 16:00:00,-1.13,0.9,100780,16.06,44.01,0.833,288.272,0
2013-06-10 17:00:00,-1.34,1.84,100770,15.96,45.58,0.792,165.743,0
2013-06-10 18:00:00,-1.24,2.1,100810,15.49,50.4,0.75,83.539,0
2013-06-10 19:00:00,-0.99,1.66,100840,15.14,52.72,0.688,69.255,0
2013-06-10 20:00:00,0.05,0.94,100930,14.34,56.67,0.625,27.631,0
2013-06-10 21:00:00,0.14,1.28,101050,12.52,61.72,0.562,6.909,0
2013-06-10 22:00:00,0.11,1.44,101160,11.71,62.12,0.5,0.764,0
2013-06-10 23:00:00,0.3,1.16,101240,10.74,62.19,0.438,0.255,0
2013-06-11 00:00:00,0.14,1.09,101290,9.88,62.01,0.375,0.255,0
2013-06-11 01:00:00,-0.02,0.96,101310,9.25,63.17,0.312,0.255,0
2013-06-11 02:00:00,-0.24,1.06,101350,8.73,64.64,0.25,1.504,0
2013-06-11 03:00:00,-0.83,-0.21,101410,7.66,69,0.188,9.065,0
2013-06-11 04:00:00,-0.22,0.16,101450,6.79,72.9,0.125,19.887,0
2013-06-11 05:00:00,-0.05,0.32,101420,7.4,70,0.062,67.929,0
2013-06-11 06:00:00,-0.95,0.63,101380,9.58,61,0,267.358,0.1
2013-06-11 07:00:00,-1.51,1.29,101330,9.87,61.6,0.021,456.525,0
2013-06-11 08:00:00,-1.39,1.21,101260,10.73,59.52,0.042,575.172,0
2013-06-11 09:00:00,-1.07,0.76,101190,11.94,56.37,0.062,676.007,0
2013-06-11 10:00:00,-1.63,1.22,101110,12.89,55.51,0.083,747.904,0
2013-06-11 11:00:00,-1.48,1.35,101060,14.13,52.64,0.104,786.719,0
2013-06-11 12:00:00,-2.32,2.05,101010,15.32,50.7,0.125,788.142,0
2013-06-11 13:00:00,-2.55,1.97,100960,16.1,49.35,0.292,755.726,0
2013-06-11 14:00:00,-2.81,1.8,100930,17,47.49,0.458,703.105,0
2013-06-11 15:00:00,-2.84,1.85,100910,17.17,47.6,0.625,279.942,0.1
2013-06-11 16:00:00,-2.68,2.27,100870,17.23,47.53,0.542,184.569,0
2013-06-11 17:00:00,-3.15,2.12,100840,17.89,45.51,0.458,359.952,0
2013-06-11 18:00:00,-2.99,2.61,100830,17.8,46.92,0.375,241.006,0
2013-06-11 19:00:00,-3.14,1.16,100870,17.15,51.7,0.344,85.2,0.1
2013-06-11 20:00:00,-1.57,1.9,100930,15.98,61.65,0.312,20.712,0
2013-06-11 21:00:00,-0.71,0.5,101000,13.74,75.02,0.281,7.321,0
2013-06-11 22:00:00,-0.21,0.34,101110,11.35,86.6,0.25,0.946,0
2013-06-11 23:00:00,-0.1,0.53,101160,9.26,93.9,0.219,0.255,0
2013-06-12 00:00:00,-0.41,1.46,101220,7.84,97.9,0.188,0.255,0
2013-06-12 01:00:00,-0.49,1.21,101270,7.48,99.3,0.156,0.273,0
2013-06-12 02:00:00,-0.25,1,101320,6.92,99.9,0.125,1.734,0
2013-06-12 03:00:00,-0.4,1.25,101350,6.64,100,0.094,10.059,0
2013-06-12 04:00:00,-0.33,1.04,101360,6.98,100,0.062,44.371,0
2013-06-12 05:00:00,-1.05,1.29,101340,7.89,100,0.031,82.742,0
2013-06-12 06:00:00,-1.32,1.08,101280,8.36,100,0,62.369,0
2013-06-12 07:00:00,-1.45,2.04,101250,8.09,100,0.146,85.165,0
2013-06-12 08:00:00,-1.75,1.63,101200,8.21,100,0.292,128.133,0
2013-06-12 09:00:00,-1.47,1.7,101210,8.43,100,0.438,86.3,0
2013-06-12 10:00:00,-1.05,1.68,101250,8.74,99.9,0.583,92.938,0
2013-06-12 11:00:00,-1.22,2.09,101290,8.8,99.2,0.729,99.19,0
2013-06-12 12:00:00,-1.2,2.03,101290,9.16,95.3,0.875,139.12,0
2013-06-12 13:00:00,-2.04,0.54,101280,10.19,86.6,0.917,222.176,0
2013-06-12 14:00:00,-2.29,1.65,101200,10.64,80.7,0.958,236.024,0
2013-06-12 15:00:00,-2.24,2,101170,10.81,78.14,1,268.06,0
2013-06-12 16:00:00,-1.53,2.39,101160,10.94,77.13,1,214.707,0
2013-06-12 17:00:00,-0.97,1.73,101180,10.9,77.74,1,65.281,0
2013-06-12 18:00:00,-0.68,1.68,101210,10.34,85.8,1,26.212,0.4
2013-06-12 19:00:00,-0.59,1.48,101190,9.31,96.2,1,12.255,0.8
2013-06-12 20:00:00,-1.06,1.71,101170,9.27,98.8,1,4.224,0.6
2013-06-12 21:00:00,-2.24,2.34,101150,9.32,99.2,1,1.554,0.7
2013-06-12 22:00:00,-1.28,2.11,101110,9.03,99.5,1,0.279,1.2
2013-06-12 23:00:00,-0.41,1.3,101020,8.74,100,1,0.255,1.7
2013-06-13 00:00:00,-1.09,1.7,100960,8.69,100,1,0.255,0.8
2013-06-13 01:00:00,-0.54,1.17,100870,8.95,99.9,1,0.255,0.7
2013-06-13 02:00:00,0.19,-0.21,100810,8.85,100,1,0.284,0.75
2013-06-13 03:00:00,0.26,-0.27,100740,9.01,100,1,1.716,0.8
2013-06-13 04:00:00,-0.74,1.24,100630,9.67,100,1,10.839,1.2
2013-06-13 05:00:00,-0.66,1.18,100530,9.99,100,1,29.281,1.2
2013-06-13 06:00:00,-1.53,1.83,100490,10.43,100,1,40.771,1.4
2013-06-13 07:00:00,-2.83,2.31,100470,10.64,100,1,85.883,0.4
2013-06-13 08:00:00,-2.71,2.4,100410,10.61,100,1,94.903,0.2
2013-06-13 09:00:00,-2.07,1.88,100330,10.74,99.9,1,61.88,0.7
2013-06-13 10:00:00,-1.75,1.73,100270,11,99.6,1,92.765,1.3
2013-06-13 11:00:00,-1.96,2.06,100180,11.3,98.4,1,181.809,0.7
2013-06-13 12:00:00,-1.91,1.81,100120,11.69,96.2,1,180.669,0.1
2013-06-13 13:00:00,-1.73,1.76,100050,11.58,97.7,1,220.495,0.6
2013-06-13 14:00:00,-2.18,1.93,99980,11.99,95.7,1,181.47,0
2013-06-13 15:00:00,-2.31,1.63,99950,12.1,95.8,1,223.419,0.1
2013-06-13 16:00:00,-2.46,2.29,99890,12.18,96.4,1,138.05,0.4
2013-06-13 17:00:00,-1.9,2.12,99850,12.31,97.5,1,135.884,0
2013-06-13 18:00:00,-2.13,2.37,99860,12.25,98.2,1,56.727,0.5
2013-06-13 19:00:00,-1.85,2.45,99840,12.29,97.9,0.948,33.321,0
2013-06-13 20:00:00,-2.25,2.23,99860,12.31,98.4,0.896,13.919,1.3
2013-06-13 21:00:00,-2.79,2.31,99870,12.14,99.7,0.844,16.573,1.1
2013-06-13 22:00:00,-2.64,2.72,99890,11.75,99.6,0.792,0.662,0.2
2013-06-13 23:00:00,-2.84,1.6,99900,11.39,99.4,0.74,0.255,2.1
2013-06-14 00:00:00,-0.18,1.32,99920,9.97,97.8,0.688,0.255,1.05
2013-06-14 01:00:00,-0.15,0.54,99930,9.54,100,0.635,0.255,0
2013-06-14 02:00:00,-0.04,0.26,99940,8.87,100,0.583,1.145,0
2013-06-14 03:00:00,-0.16,0.58,99970,8.29,100,0.531,9.313,0
2013-06-14 04:00:00,-0.01,0.26,100010,8.62,100,0.479,43.884,0
2013-06-14 05:00:00,0.35,-0.01,100050,9.55,99.3,0.427,77.758,0
2013-06-14 06:00:00,0.65,-0.15,100050,10.08,92.6,0.375,157.186,0
2013-06-14 07:00:00,0.84,-0.24,100040,10.53,81.3,0.438,179.316,0
2013-06-14 08:00:00,1.04,-0.45,100060,11.7,64.93,0.5,248.449,0
2013-06-14 09:00:00,0.7,-1.1,100070,13.77,55.03,0.562,721.658,0
2013-06-14 10:00:00,0.62,-1.35,100140,14.74,48.47,0.625,805.24,0
2013-06-14 11:00:00,0.5,-1.5,100160,15.15,45.33,0.688,844.691,0
2013-06-14 12:00:00,0.84,-1.24,100190,14.98,44.47,0.75,631.136,0
2013-06-14 13:00:00,1.05,-1.3,100210,15.24,43.76,0.792,681.725,0
2013-06-14 14:00:00,0.16,-1.4,100270,15.67,44.17,0.833,659.641,0
2013-06-14 15:00:00,0.75,-1.31,100340,14.62,45.12,0.875,445.767,0
2013-06-14 16:00:00,0.2,-1.33,100390,14.5,43.87,0.75,515.898,0
2013-06-14 17:00:00,0.91,-0.99,100440,13.46,44.93,0.625,287.425,0.1
2013-06-14 18:00:00,0.89,-0.71,100540,12.6,48.84,0.5,155.936,0
2013-06-14 19:00:00,0.87,-0.49,100580,11.7,52.45,0.479,80.291,0.1
2013-06-14 20:00:00,0.69,-0.2,100680,10.49,56.62,0.458,21.393,0
2013-06-14 21:00:00,0.49,0.04,100770,9.16,62.51,0.438,7.029,0
2013-06-14 22:00:00,0.19,0.05,100810,6.91,72.83,0.417,0.936,0
2013-06-14 23:00:00,0.05,0.19,100890,5.21,85.6,0.396,0.255,0
2013-06-15 00:00:00,0.25,0.07,100930,5.44,81.7,0.375,0.255,0
2013-06-15 01:00:00,0.43,0.13,100970,5.36,81,0.354,0.256,0
2013-06-15 02:00:00,0.46,0.08,101000,5.75,78.24,0.333,1.384,0
2013-06-15 03:00:00,0.48,0.07,101060,5.38,79.17,0.312,9.561,0
2013-06-15 04:00:00,0.61,0.07,101080,6.06,75.35,0.292,35.377,0
2013-06-15 05:00:00,0.63,-0.02,101080,7.1,71.04,0.271,56.361,0
2013-06-15 06:00:00,0.24,-0.72,101020,8.49,65.15,0.25,265.585,0.1
2013-06-15 07:00:00,0.43,0.14,100980,9.15,61.99,0.229,241.894,0
2013-06-15 08:00:00,0.01,-1,100910,10.97,53.31,0.208,584.114,0
2013-06-15 09:00:00,-1.49,0.07,100860,11.52,47.49,0.188,692.557,0
2013-06-15 10:00:00,-1.39,0.44,100820,12.35,47.59,0.167,649.118,0
2013-06-15 11:00:00,-1.81,0.38,100760,13.29,45.86,0.146,731.194,0
2013-06-15 12:00:00,-2.89,0.48,100690,14.11,40.93,0.125,805.477,0
2013-06-15 13:00:00,-3.24,0.86,100650,14.43,43.66,0.333,645.125,0
2013-06-15 14:00:00,-2.9,0.74,100570,14.94,43.22,0.542,559.088,0
2013-06-15 15:00:00,-3.67,2.02,100510,14.46,48.02,0.75,273.225,0
2013-06-15 16:00:00,-3.91,2.18,100500,14.34,53.21,0.75,222.3,0
2013-06-15 17:00:00,-2.19,3.26,100460,13.63,64.53,0.75,133.33,0
2013-06-15 18:00:00,-1.73,2.79,100510,13.01,70.33,0.75,133.649,0
2013-06-15 19:00:00,-2.13,3.13,100470,12.29,69.23,0.771,71.86,0
2013-06-15 20:00:00,-1.67,2.68,100440,11.13,73.44,0.792,23.641,0
2013-06-15 21:00:00,-1.46,2.41,100420,10.11,73.39,0.812,6.214,0
2013-06-15 22:00:00,0.22,-0.02,100390,8.6,79.71,0.833,0.626,0
2013-06-15 23:00:00,-0.12,0.37,100320,8.3,85.1,0.854,0.255,0
2013-06-16 00:00:00,-1.19,2.16,100280,9.04,86.6,0.875,0.255,1.7
2013-06-16 01:00:00,-1.92,2.57,100310,7.01,96.5,0.896,0.255,3.1
2013-06-16 02:00:00,0.66,0.08,100330,6.02,99.5,0.917,0.372,1.6
2013-06-16 03:00:00,0.04,0.59,100300,6.01,99.4,0.938,2.718,0.2
2013-06-16 04:00:00,0.06,0.05,100280,5.81,100,0.958,12.595,0.1
2013-06-16 05:00:00,-0.25,0.62,100300,6.18,99.7,0.979,49.128,0.2
2013-06-16 06:00:00,0.27,-0.33,100340,6.35,99.7,1,77.801,0
2013-06-16 07:00:00,-0.33,0.66,100320,7.29,95.7,0.896,175.058,0
2013-06-16 08:00:00,-1.41,0.57,100310,7.59,92.2,0.792,184.235,0.5
2013-06-16 09:00:00,0.1,0.68,100310,7.72,93.2,0.688,255.789,0.2
2013-06-16 10:00:00,-0.91,0.56,100280,8.57,83.4,0.583,606.403,0
2013-06-16 11:00:00,-2.1,1.45,100250,9.46,79.41,0.479,829.56,0
2013-06-16 12:00:00,-1.97,0.79,100240,10.23,75.92,0.375,576.557,0
2013-06-16 13:00:00,0.91,1.04,100220,10.52,77.7,0.375,347.805,0.7
2013-06-16 14:00:00,-0.51,1.03,100230,10.04,83.6,0.375,554.594,0.3
2013-06-16 15:00:00,-0.58,-0.66,100230,11.17,75.16,0.375,217.184,0.3
2013-06-16 16:00:00,-1.08,0.28,100220,12.01,68.88,0.458,443.583,0
2013-06-16 17:00:00,-0.77,0.35,100250,13.75,55.89,0.542,379.656,0
2013-06-16 18:00:00,-1.32,0.64,100260,13.83,57.48,0.625,265.949,0
2013-06-16 19:00:00,-1.74,0.6,100450,12.89,66.56,0.583,89.146,0.1
2013-06-16 20:00:00,0.15,0.28,100580,11.37,76.14,0.542,24.313,0
2013-06-16 21:00:00,-0.04,0.4,100700,9.9,89.4,0.5,4.263,0
2013-06-16 22:00:00,-0.17,0.48,100800,10.02,89.6,0.458,0.782,0
2013-06-16 23:00:00,-0.09,0.43,100870,9.17,92.8,0.417,0.255,0
2013-06-17 00:00:00,-0.19,0.49,100960,8.84,93.1,0.375,0.255,0
2013-06-17 01:00:00,-0.16,0.65,101020,7.68,95,0.333,0.276,0
2013-06-17 02:00:00,-0.21,1,101110,6.36,97.5,0.292,1.687,0
2013-06-17 03:00:00,-0.2,0.82,101220,5.76,99,0.25,8.942,0
2013-06-17 04:00:00,-0.05,0.49,101290,6.41,97.3,0.208,27.084,0
2013-06-17 05:00:00,0.42,-0.05,101330,9.06,78.11,0.167,82.751,0
2013-06-17 06:00:00,0.67,-0.26,101320,11.12,65.7,0.125,275.83,0.1
2013-06-17 07:00:00,0.58,-0.62,101320,12.62,59.92,0.125,484.995,0
2013-06-17 08:00:00,0.53,-0.73,101320,13.68,55.65,0.125,568.36,0
2013-06-17 09:00:00,-0.58,-1.36,101340,14.38,50.72,0.125,719.994,0
2013-06-17 10:00:00,-0.47,-1.26,101340,15.02,45.78,0.125,785.92,0
2013-06-17 11:00:00,-0.67,-1.01,101320,15.54,43.38,0.125,812.716,0
2013-06-17 12:00:00,-0.39,-0.98,101310,16.21,40.74,0.125,799.972,0
2013-06-17 13:00:00,-1.18,-0.82,101300,17.09,38.51,0.125,794.048,0
2013-06-17 14:00:00,-0.46,-1.35,101310,17.59,37.96,0.125,683.365,0
2013-06-17 15:00:00,-0.17,-1.08,101310,18.21,36.57,0.125,611.422,0
2013-06-17 16:00:00,-0.03,-1.23,101350,18.5,36.61,0.125,532.399,0
2013-06-17 17:00:00,0.85,-0.86,101360,18.14,38.4,0.125,383.551,0
2013-06-17 18:00:00,1.1,-0.54,101360,17.12,40.35,0.125,257.132,0
2013-06-17 19:00:00,0.79,-0.34,101420,15.81,41.42,0.125,90.882,0.1
2013-06-17 20:00:00,0.83,-0.03,101480,14.46,43.25,0.125,20.258,0
2013-06-17 21:00:00,0.62,-0.11,101530,12.55,51.97,0.125,8.041,0
2013-06-17 22:00:00,0.27,-0.09,101600,10.68,62.07,0.125,1.124,0
2013-06-17 23:00:00,0.2,0.02,101640,9.85,64.94,0.125,0.255,0
2013-06-18 00:00:00,0.62,0.02,101680,10.16,63.75,0.125,0.255,0
2013-06-18 01:00:00,0.19,-0.18,101690,9.23,69.29,0.125,0.282,0
2013-06-18 02:00:00,0.08,0.13,101710,7.66,75.76,0.125,1.687,0
2013-06-18 03:00:00,0.04,0.2,101750,5.94,84.2,0.125,9.313,0
2013-06-18 04:00:00,0.21,0.33,101760,7.67,79.34,0.125,20.525,0
2013-06-18 05:00:00,0.64,0.02,101740,9.84,67.64,0.125,66.807,0
2013-06-18 06:00:00,0.72,-0.55,101670,11.4,61.47,0.125,283.463,0.1
2013-06-18 07:00:00,-0.13,-0.96,101630,12.13,58.35,0.125,381.275,0
2013-06-18 08:00:00,-0.28,-1.12,101610,12.98,54.01,0.125,556.594,0
2013-06-18 09:00:00,0.46,-0.47,101600,13.76,51.52,0.125,503.345,0
2013-06-18 10:00:00,0.33,-0.87,101560,14.48,48.48,0.125,583.927,0
2013-06-18 11:00:00,-1.26,0.31,101510,15.24,43.15,0.125,824.159,0
2013-06-18 12:00:00,-1.42,0.33,101490,16,38.49,0.125,826.121,0
2013-06-18 13:00:00,-0.4,1.83,101460,17.09,40.26,0.167,747.684,0
2013-06-18 14:00:00,-2.7,1.69,101420,17.08,42.46,0.208,721.006,0
2013-06-18 15:00:00,-2.72,2.72,101380,17.21,44.56,0.25,589.816,0
2013-06-18 16:00:00,-2.71,2.58,101340,17.62,44,0.5,454.433,0
2013-06-18 17:00:00,-2.75,2.81,101300,17.78,43.26,0.75,309.87,0
2013-06-18 18:00:00,-2.83,2.8,101320,17.42,45.14,1,179.296,0
2013-06-18 19:00:00,-1.24,2.59,101380,16.38,50.99,0.948,86.358,0
2013-06-18 20:00:00,-1.22,1.76,101450,15.59,59.67,0.896,28.741,0
2013-06-18 21:00:00,-0.16,1.1,101490,14.14,63.31,0.844,7.216,0
2013-06-18 22:00:00,-0.08,0.94,101540,12.72,65.06,0.792,0.856,0
2013-06-18 23:00:00,0.44,0.07,101550,11.82,70.83,0.74,0.255,0
2013-06-19 00:00:00,-0.22,0.51,101560,11.56,73.66,0.688,0.255,0
2013-06-19 01:00:00,-0.2,0.62,101570,10.77,80.8,0.635,0.256,0
2013-06-19 02:00:00,-0.25,0.7,101620,10.11,81.2,0.583,1.208,0
2013-06-19 03:00:00,-0.56,1.34,101630,9.45,84.5,0.531,8.348,0
2013-06-19 04:00:00,-0.57,1.04,101660,10.75,80.2,0.479,45.994,0
2013-06-19 05:00:00,-1.51,1.11,101620,11.97,71.62,0.427,100.521,0
2013-06-19 06:00:00,-1.03,0.46,101590,12.67,65.42,0.375,192.681,0
2013-06-19 07:00:00,-0.64,0.9,101510,13.47,66.66,0.438,405.962,0.1
2013-06-19 08:00:00,-1.49,1.13,101470,14.17,66.38,0.5,400.307,0
2013-06-19 09:00:00,-1.97,1.16,101380,14.54,66.34,0.562,433.732,0
2013-06-19 10:00:00,-2.41,2.41,101330,15.88,60.44,0.625,507.499,0
2013-06-19 11:00:00,-3.73,2.62,101300,16.49,56.36,0.688,559.863,0
